Date,XBTUSD,SPX Index,MXEU Index,NKY Index,SHCOMP Index,SENSEX Index,MCX Index,CO1 Comdty,XAU Index
13/10/2021,56982.87,4363.8,176.61845,248.04125,554.06664,806.33322,30879.03533,83.18,129.78
12/10/2021,55362.51,4350.65,174.74995,248.42142,549.99783,798.87506,30528.49443,83.42,125.2
11/10/2021,57341.5,4361.19,175.43534,251.28472,556.80231,797.68372,30605.44667,83.65,123.31
10/10/2021,55435.21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
09/10/2021,54670.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
08/10/2021,53993.31,4391.34,175.28087,249.99055,557.46097,798.81386,30687.50269,82.39,123.75
07/10/2021,54184.24,4399.76,175.57031,247.94598,#N/A,797.52915,30730.16948,81.95,122.96
06/10/2021,54936.9,4363.55,172.58505,247.13951,#N/A,790.91004,30342.82475,81.08,121.29
05/10/2021,51474.19,4345.72,175.27739,249.61529,#N/A,801.64341,31009.15273,82.56,119.2
04/10/2021,49006.15,4300.46,173.4762,256.56075,#N/A,795.58492,30828.81514,81.26,119.64
03/10/2021,48464.31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02/10/2021,48019.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
01/10/2021,48132.9,4357.04,173.86651,259.19883,#N/A,792.28045,31157.4417,79.28,118.44
30/09/2021,43436.35,4307.54,174.2345,264.29164,553.65054,796.32534,31002.41947,78.52,118.96
29/09/2021,41125.06,4359.46,174.79401,263.90612,546.50028,798.93593,31080.17723,78.64,117.06
28/09/2021,41785.9,4352.63,174.89566,270.90253,557.59315,803.95052,31293.6723,79.09,119.99
27/09/2021,42706.99,4443.11,178.87607,272.43297,554.86684,813.4715,32357.98828,79.53,120.14
26/09/2021,43651.76,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
25/09/2021,42678.81,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
24/09/2021,42981.54,4455.48,179.31783,273.12695,558.76202,813.66491,32296.82472,78.09,119.78
23/09/2021,44710.2,4448.98,181.32161,#N/A,563.90717,811.28985,32754.58241,77.25,120.49
22/09/2021,43451.15,4395.64,179.53576,270.43248,561.48585,798.19534,32473.03246,76.19,122.7
21/09/2021,40926.74,4354.19,177.68084,273.13236,#N/A,800.26026,32257.88102,74.36,122.52
20/09/2021,43537.86,4357.73,175.67375,#N/A,#N/A,793.77543,31929.30677,73.92,122.54
19/09/2021,47601.08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18/09/2021,47994.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17/09/2021,46990.35,4432.99,178.68173,277.3236,558.9097,801.29326,32523.94482,75.34,123.7
16/09/2021,47149.38,4473.75,180.85245,276.31985,558.5809,803.80502,32573.14337,75.67,124.94
15/09/2021,47941.58,4480.7,180.8106,278.92595,568.39845,798.79208,32400.54639,75.46,131.23
14/09/2021,46828.18,4443.05,182.47931,279.7601,568.85068,790.92247,32804.48637,73.6,130.53
13/09/2021,45187.52,4468.73,182.25096,276.79427,575.86596,790.34057,32896.10003,73.51,130.12
12/09/2021,45089.47,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/09/2021,45319.68,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/09/2021,45077.81,4458.58,181.87727,276.37442,574.6334,#N/A,32880.47402,72.92,128.42
09/09/2021,46256.1,4493.28,182.53226,273.54777,572.09933,792.78088,32979.57686,71.45,130.13
08/09/2021,46060.72,4514.07,182.57199,273.678,568.76472,789.26683,32842.30642,72.6,131.43
07/09/2021,46819.01,4520.03,184.85793,271.42206,568.54145,793.74964,33230.42492,71.69,132.3
06/09/2021,51934.74,#N/A,186.09894,269.97897,560.81555,797.56845,33540.31772,72.22,#N/A
05/09/2021,51668.21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
04/09/2021,50182.7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03/09/2021,50152.52,4535.43,185.11042,265.67047,554.79151,796.35523,33567.60191,72.61,136.04
02/09/2021,49562.1,4536.95,185.80293,259.46287,557.11086,792.27806,33509.77666,73.03,132.8
01/09/2021,48272.51,4524.09,184.9955,258.55162,552.18279,786.04177,33427.34407,71.59,132.66
31/08/2021,47008.53,4522.68,183.45044,255.42912,548.53808,788.6644,33145.33169,72.99,134.06
30/08/2021,48648.9,4528.79,184.05552,252.85978,545.58755,776.89065,#N/A,73.41,132.2
29/08/2021,48925.24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
28/08/2021,48755.08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27/08/2021,48921.81,4509.37,184.00686,251.7408,544.21462,764.10584,33149.48222,72.7,134.46
26/08/2021,47036.43,4470,182.51081,251.88206,540.23023,754.68499,32821.96002,71.07,129.11
25/08/2021,48712.63,4496.19,183.2168,251.92912,546.70986,754.20904,32952.47511,72.25,129.91
24/08/2021,48345.65,4486.23,183.06474,252.77641,543.07739,754.79281,32776.38292,71.05,132.03
23/08/2021,49515.08,4479.53,182.94809,250.47135,536.46198,749.35142,32576.70038,68.75,131.46
22/08/2021,48414.22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21/08/2021,49011.76,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20/08/2021,48668.03,4441.67,181.19334,245.99991,527.1605,744.76478,32367.71289,65.18,125.89
19/08/2021,46587.99,4405.8,180.38827,248.50765,533.58096,#N/A,32232.8203,66.45,125.78
18/08/2021,44546.67,4400.27,183.42476,250.8266,537.46295,748.86572,32772.62511,68.23,128.49
17/08/2021,44992.1,4448.08,183.42851,250.33747,531.42408,750.03119,32524.10863,69.03,132.07
16/08/2021,46078.11,4479.71,184.28805,251.95157,543.24447,749.49542,32832.56288,69.51,134.05
15/08/2021,46718.33,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
14/08/2021,46666.78,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13/08/2021,47609.88,4468,185.70993,255.10304,542.85653,747.53627,32987.44362,70.59,135.27
12/08/2021,44480.11,4460.83,184.40668,253.75924,543.98287,738.32623,32810.91211,71.31,133.04
11/08/2021,46345.49,4447.7,184.38098,254.21581,545.19963,734.33618,32972.10436,71.44,135.35
10/08/2021,45642.9,4436.75,183.1151,252.15325,544.2469,732.94631,32607.21676,70.63,132.1
09/08/2021,45464.51,4432.35,182.89515,#N/A,538.76341,730.59754,32478.32371,69.04,133.01
08/08/2021,43867.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
07/08/2021,43975.95,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
06/08/2021,42719.51,4436.52,182.75795,252.2902,533.42197,731.4544,32524.31146,70.7,136.76
05/08/2021,40899.36,4429.1,183.98812,252.67104,536.49292,735.39595,32746.36184,71.29,139.8
04/08/2021,39754.38,4402.66,183.30965,251.8634,537.75309,732.81042,32448.67515,70.38,141.86
03/08/2021,38072.95,4423.15,182.72471,253.45525,532.88684,725.00114,32412.20591,72.41,143.47
02/08/2021,38856.63,4387.16,182.33495,254.28851,536.09276,712.34351,32248.44696,72.89,142.13
01/08/2021,41268.06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
31/07/2021,41540.22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30/07/2021,40689.27,4395.26,181.14006,248.50706,525.78457,707.27913,31896.57882,76.33,143.77
29/07/2021,39722.08,4419.15,182.4338,253.65124,528.42513,709.03676,32189.96739,76.05,144.33
28/07/2021,39985.95,4400.64,180.4038,250.62844,517.89274,704.02747,31944.45583,74.74,140.47
27/07/2021,38044.5,4401.46,179.56845,255.1329,519.28723,705.64435,31764.72839,74.48,138.09
26/07/2021,37751.68,4422.3,180.19005,252.29596,534.85955,710.99158,31712.01513,74.5,138.12
25/07/2021,34483.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
24/07/2021,33939.65,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
23/07/2021,32500.7,4411.79,179.65994,#N/A,547.78227,711.5583,31485.2563,74.1,135.64
22/07/2021,32247.75,4367.48,177.61412,#N/A,552.44935,709.68249,31217.54365,73.79,136.59
21/07/2021,31818.67,4358.69,177.24384,249.73257,550.81339,#N/A,30877.99051,72.23,137.76
20/07/2021,29865.53,4323.06,174.17719,249.20983,545.38026,700.33153,30148.85124,69.35,135.13
19/07/2021,30776.39,4258.49,173.61178,252.79038,545.27741,700.75872,29993.18296,68.62,134.32
18/07/2021,31652.45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17/07/2021,31737.26,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16/07/2021,31842.51,4327.16,177.87815,254.34223,546.25633,712.40009,30955.0326,73.59,137.56
15/07/2021,31758.37,4360.03,178.34038,256.98919,551.71725,713.07739,31110.22825,73.47,142.5
14/07/2021,32813.83,4374.3,180.53892,260.12448,545.43081,709.70899,31517.90542,74.76,141.43
13/07/2021,32508.34,4369.21,180.20364,260.08187,551.34213,707.74378,31735.2904,76.49,140.62
12/07/2021,32849.59,4384.63,180.95925,258.82424,547.85219,702.73916,31784.03285,75.16,139.34
11/07/2021,33854.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/07/2021,33332.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
09/07/2021,33522.57,4369.55,179.8771,253.54283,543.92468,702.80337,31747.73566,75.55,141.37
08/07/2021,32815.73,4320.82,177.15868,256.08406,543.17911,703.14301,31199.59126,74.12,137.98
07/07/2021,34544.86,4358.13,179.52131,256.32014,549.01451,709.23609,31692.04013,73.43,142.59
06/07/2021,33957.11,4343.54,178.35759,258.90997,544.86032,707.04434,31547.51654,74.53,142.53
05/07/2021,33855.36,#N/A,180.12669,257.87367,546.74474,711.79551,31902.13968,77.16,#N/A
04/07/2021,35547.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03/07/2021,34728.55,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02/07/2021,33142.64,4352.34,179.18859,258.7959,543.60575,704.30409,31399.945,76.17,142.96
01/07/2021,33422,4319.94,178.8667,257.30071,554.75739,701.6782,31142.18856,75.84,140.87
30/06/2021,34585,4297.5,177.82197,259.17301,556.15391,705.8207,30878.9076,75.13,141.17
29/06/2021,36168.2,4291.8,179.93319,260.67683,552.79835,707.81102,31200.6175,74.76,139.7
28/06/2021,34677.77,4290.61,179.77952,262.73535,558.54725,709.87173,31287.65367,74.68,140.43
27/06/2021,32635.76,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
26/06/2021,31305.79,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
25/06/2021,32215.31,4280.7,181.13407,262.25914,558.77482,713.67655,31482.4831,76.18,141.99
24/06/2021,34859.9,4266.49,180.72864,260.39526,551.09844,710.19561,31325.08299,75.56,143.23
23/06/2021,33059.18,4241.84,179.27216,260.22792,550.82712,705.12375,31639.34815,75.19,142.92
22/06/2021,32903.52,4246.44,180.54039,260.92258,548.89016,707.4137,31613.1502,74.81,143.68
21/06/2021,32582.59,4224.79,179.86152,254.25188,545.72182,708.80382,31278.22102,74.9,144.13
20/06/2021,35823.29,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19/06/2021,36119.11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
18/06/2021,35517.31,4166.45,177.93156,262.76041,546.26409,706.08838,30847.56574,73.51,141.82
17/06/2021,37747.52,4221.86,181.19963,263.06164,546.7409,703.98022,31314.83054,73.08,145.23
16/06/2021,38532.5,4223.7,184.70849,266.54846,549.91075,716.17373,31897.6859,74.39,154.16
15/06/2021,39948.77,4246.59,184.40386,267.3808,555.18318,719.38562,31860.93542,73.99,156.63
14/06/2021,39831.58,4255.15,184.04978,265.05908,#N/A,718.15254,32099.32696,72.86,159
13/06/2021,39260.32,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/06/2021,36020.18,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
11/06/2021,37152.15,4247.44,183.32822,263.91403,561.00331,716.3203,32066.49037,72.69,160.09
10/06/2021,36494.56,4239.18,183.31585,264.63091,564.78798,715.77902,32027.56942,72.52,162.78
09/06/2021,36408.39,4219.55,183.19096,263.20839,562.27138,711.63557,32122.01026,72.22,158.83
08/06/2021,33629.96,4227.26,183.01622,264.53156,559.34786,716.5454,32392.5534,72.22,159.08
07/06/2021,34457.74,4226.52,183.12841,265.54941,562.65686,718.67482,32483.62908,71.49,161.28
06/06/2021,35978.7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
05/06/2021,35854.31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
04/06/2021,37056.79,4229.89,182.12338,264.30612,561.63823,714.8666,32340.27877,71.89,162.06
03/06/2021,38705.27,4192.85,180.84458,263.49392,559.70082,714.98874,32149.10376,71.31,159.96
02/06/2021,37745.13,4208.12,182.37926,264.05893,563.71754,710.48583,32507.93858,71.35,165.7
01/06/2021,36322.98,4202.04,182.12123,263.28893,568.02125,712.86733,32393.27334,70.25,165.64
31/05/2021,36690.89,#N/A,180.68411,263.61052,567.5699,716.28561,#N/A,69.32,#N/A
30/05/2021,36081.09,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29/05/2021,34269.86,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
28/05/2021,35218.36,4204.11,181.22731,265.52569,565.40535,709.96855,32204.40382,69.63,163.96
27/05/2021,38495.29,4200.88,180.01225,259.81989,565.3582,703.39884,32125.98691,69.46,163.14
26/05/2021,38774.5,4195.99,179.79372,262.5556,562.27029,701.03566,31972.32098,68.87,163.29
25/05/2021,37646.5,4188.13,180.36913,262.22775,558.65069,695.75683,31730.84849,68.65,163.37
24/05/2021,39024.16,4197.05,180.0276,260.7281,544.80738,694.88493,31830.21656,68.46,163.99
23/05/2021,33700.55,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22/05/2021,38084.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
21/05/2021,35251.36,4155.86,179.039,259.82044,541.88729,693.63329,31686.21953,66.44,163.06
20/05/2021,40078.49,4159.12,178.79442,258.27971,544.99658,678.59885,31751.856,65.11,164.05
19/05/2021,38336.11,4115.68,176.45432,257.7378,545.61299,681.78501,31479.64757,66.66,162
18/05/2021,43294.36,4127.83,179.29278,260.75675,549.20304,687.14216,31696.60241,68.71,165.33
17/05/2021,44816.08,4163.29,178.16636,254.99294,546.29001,675.77219,31408.57255,69.46,166.01
16/05/2021,44098.92,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15/05/2021,48242.61,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
14/05/2021,49193.56,4173.85,177.90196,256.69016,542.22802,664.97759,31487.20017,68.71,157.36
13/05/2021,49312.81,4112.5,174.94884,250.73545,531.54619,#N/A,30978.69045,67.05,152.94
12/05/2021,54482.81,4063.04,175.00551,256.75007,536.3285,661.19146,31079.20147,69.32,153.66
11/05/2021,56911.32,4152.1,175.75009,263.57647,535.34577,669.88895,31399.75381,68.55,157.14
10/05/2021,55308.81,4188.43,179.23132,271.28334,534.23791,674.28747,32098.3661,68.32,154.72
09/05/2021,57931.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
08/05/2021,59004.37,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
07/05/2021,57684.39,4232.6,178.91254,270.18056,531.44221,671.47651,31844.3965,68.28,156.28
06/05/2021,55955.47,4201.62,175.96205,268.82385,532.36847,665.15327,31233.75163,68.09,153.81
05/05/2021,56895.44,4167.59,175.3199,#N/A,#N/A,659.85742,31120.87818,68.96,148.09
04/05/2021,54770.39,4164.66,172.46154,#N/A,#N/A,653.99668,31011.95955,68.88,146.58
03/05/2021,56811.66,4192.66,175.38284,#N/A,#N/A,660.03075,#N/A,67.56,148.72
02/05/2021,57042.24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
01/05/2021,57725.77,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30/04/2021,56814.44,4181.17,174.01987,263.61052,532.34119,659.23801,31113.86271,67.25,142.13
29/04/2021,52990.9,4211.47,175.92403,#N/A,536.89642,671.78101,31220.23695,68.56,144.3
28/04/2021,54438.68,4183.18,175.99498,266.9175,533.58049,667.72696,31225.00953,67.27,147.61
27/04/2021,55192.62,4186.72,175.69618,266.78835,531.0131,656.16243,31195.44105,66.42,146.04
26/04/2021,53262.87,4187.62,176.05972,269.36308,530.59379,647.61007,31353.15206,65.65,148.93
25/04/2021,48122.24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
24/04/2021,50984.81,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
23/04/2021,50567.72,4180.17,175.50236,268.75931,534.80796,638.69016,30999.00346,66.11,148.53
22/04/2021,51593.44,4134.98,174.75953,269.76128,533.89942,640.03192,30959.68954,65.4,148.55
21/04/2021,54996.31,4173.42,173.92873,263.72387,535.06247,#N/A,30765.42189,65.32,151.76
20/04/2021,56800.5,4134.94,172.72433,269.12402,534.34003,632.61482,30819.3187,66.57,148.41
19/04/2021,56210.89,4163.26,176.22657,274.71192,534.1611,640.49129,31455.7168,67.05,147.57
18/04/2021,56291.89,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
17/04/2021,60870.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16/04/2021,62005.42,4185.47,175.52992,272.87525,525.49849,654.84381,31139.16607,66.77,149.16
15/04/2021,63410.29,4170.42,173.7957,272.70184,521.10937,652.91388,30982.20155,66.94,148.15
14/04/2021,62384.19,4124.66,173.20434,271.87692,523.25048,#N/A,30841.57882,66.58,142.13
13/04/2021,63193.56,4141.59,172.18321,272.47559,519.01255,647.19373,30590.1835,63.67,143.01
12/04/2021,59977.92,4127.99,171.78964,269.98199,521.19604,638.28082,30445.62377,63.28,140.81
11/04/2021,59674.92,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10/04/2021,58568.57,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
09/04/2021,58333.6,4128.8,172.30641,271.5073,526.61188,663.58083,30544.3046,62.95,143.76
08/04/2021,57679.16,4097.17,172.49119,271.93574,531.59851,667.02436,30568.11996,63.2,144.26
07/04/2021,56227.64,4079.95,170.88122,270.99435,531.84945,667.88637,30453.05529,63.16,140.67
06/04/2021,58243.87,4073.94,170.88124,270.2642,532.60448,669.40667,30400.77026,62.74,143.03
05/04/2021,58799.14,4077.91,169.28476,273.29019,#N/A,671.22971,#N/A,62.15,140.63
04/04/2021,58044.39,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
03/04/2021,58064.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
02/04/2021,58674.76,#N/A,168.35283,269.68383,530.58306,#N/A,#N/A,#N/A,#N/A
01/04/2021,58859.78,4019.87,168.52461,265.77021,527.9777,683.62639,30032.37667,64.86,139.93
31/03/2021,58960.2,3972.89,167.27382,263.79893,525.25019,676.71043,29695.8198,63.54,134.39
30/03/2021,58673.67,3958.55,167.28992,266.86644,525.98634,682.64209,29597.97424,64.14,131.73
29/03/2021,57234.35,3971.09,166.93095,267.7649,522.86815,#N/A,29533.88701,64.98,135.88
28/03/2021,54845.71,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27/03/2021,55887.89,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
26/03/2021,54002.49,3974.54,166.86187,266.01659,522.59207,674.89297,29636.64669,64.57,135.87
25/03/2021,52001.01,3909.52,165.15544,263.2629,513.81567,666.56099,29231.49659,61.95,132.84
24/03/2021,54050.57,3889.14,165.98887,261.10415,516.05631,677.35036,29349.3031,64.41,133.7
23/03/2021,54447.56,3910.52,166.38181,266.70272,523.52664,690.22093,29352.50176,60.79,135.28
22/03/2021,54554.83,3940.59,167.96542,268.24338,529.13306,687.77555,29748.59149,64.62,140.15
21/03/2021,57813.39,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20/03/2021,58541.76,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19/03/2021,58410.01,3913.1,167.14067,273.64793,523.07006,688.17542,29733.53231,64.53,141.57
18/03/2021,57501.51,3915.46,168.76577,277.24333,532.23926,677.29311,30088.1412,63.28,141.27
17/03/2021,57751.66,3974.12,167.78443,273.79032,529.75062,686.01525,29875.83859,68,144.2
16/03/2021,56388.15,3962.71,168.3402,274.48023,529.77759,694.65902,30237.40596,68.39,140.42
15/03/2021,56414.61,3968.94,167.28781,272.71617,526.13744,694.76819,29901.00086,68.88,142.12
14/03/2021,60273.94,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13/03/2021,61078.03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/03/2021,56965.96,3943.34,167.60858,272.54063,530.55708,698.62715,29941.30753,69.22,139.73
11/03/2021,57624.02,3939.34,168.328,269.15728,529.2399,#N/A,30081.7407,69.63,139.14
10/03/2021,56931.78,3898.81,166.67139,267.5934,516.13819,704.80517,29765.97464,67.9,135.65
09/03/2021,54320.06,3875.44,165.66338,267.46466,516.28199,700.39917,29700.25083,67.52,134.75
08/03/2021,51878.94,3821.35,164.09578,263.99017,524.26625,687.63711,29352.82346,68.24,131.71
07/03/2021,50107.87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
06/03/2021,48602.01,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
05/03/2021,49053.13,3841.94,161.55007,266.57111,539.01601,688.55776,28979.01108,69.36,133.58
04/03/2021,47918.88,3768.47,163.84548,268.39326,541.49799,698.17623,29652.87065,66.74,130.68
03/03/2021,50952.74,3819.72,165.38302,276.35658,553.02417,705.06411,29948.68267,64.07,131.8
02/03/2021,47451.1,3870.29,165.41047,275.51218,542.23581,686.27127,29581.30469,62.7,134.84
01/03/2021,48856.4,3901.82,164.51209,277.80015,549.24216,679.41138,29538.15017,63.69,130.33
28/02/2021,45248.24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27/02/2021,46864.06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
26/02/2021,45672.06,3811.15,162.0991,271.59878,542.07681,664.46518,29159.51097,66.13,130.79
25/02/2021,48083.51,3829.34,166.69829,283.74972,555.39055,701.04898,29815.15578,66.88,137.36
24/02/2021,48758.53,3925.43,166.22823,280.21248,551.98005,701.63908,30052.96777,67.04,143.35
23/02/2021,47962.92,3881.37,165.53322,#N/A,562.30296,686.76629,29674.53902,65.37,140.9
22/02/2021,54938.64,3876.5,166.47547,287.06359,563.42733,686.54237,29545.57094,65.24,143.68
21/02/2021,57355.29,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
20/02/2021,56537.03,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
19/02/2021,55629.08,3906.71,166.6456,284.71896,572.36601,700.56139,29498.72671,62.91,136.78
18/02/2021,52037.53,3913.97,165.20564,286.1911,566.49409,706.56042,29232.05607,63.93,135.72
17/02/2021,52400.42,3931.33,166.03358,286.34266,#N/A,710.21062,29304.73334,64.34,137.43
16/02/2021,48585.51,3932.59,168.04604,287.73019,#N/A,715.02909,29796.59558,63.35,140
15/02/2021,48203.45,#N/A,168.4917,285.69943,#N/A,717.99075,29797.97368,63.3,#N/A
14/02/2021,48865.24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
13/02/2021,47177.95,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12/02/2021,47947.17,3934.83,166.12389,281.33108,#N/A,710.13602,29155.82967,62.43,141.72
11/02/2021,46931.97,3916.38,165.05138,#N/A,#N/A,708.71698,29027.75263,61.14,141.29
10/02/2021,45039.51,3909.88,164.53909,282.54736,565.95203,704.42968,29084.26869,61.47,143.65
09/02/2021,47335.77,3911.23,164.43577,282.19137,559.95665,704.39925,29131.63461,61.09,143.92
08/02/2021,44691.74,3915.59,163.71487,279.38492,547.7851,704.27803,28977.13701,60.56,144.57
07/02/2021,38590.04,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
06/02/2021,40093.11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
05/02/2021,37858.84,3886.83,163.11297,273.17693,540.74252,696.73672,28931.13257,59.34,141.52
04/02/2021,37681.13,3871.74,162.11018,268.77146,541.09506,693.56306,28425.5038,58.84,137.51
03/02/2021,37294.95,3830.17,162.1153,272.79783,544.30641,690.04188,28343.68255,58.46,139.63
02/02/2021,35687.9,3826.31,161.43789,269.8589,547.23031,682.44007,28235.92959,57.46,139.05
01/02/2021,33664.82,3773.86,160.12086,267.53381,541.94249,664.06523,27888.94711,56.35,146.32
31/01/2021,32601.26,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
30/01/2021,34694.89,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
29/01/2021,34641.09,3714.24,158.99386,264.21576,541.83361,635.05904,27725.29175,55.88,138.59
28/01/2021,33248.02,3787.38,161.9917,270.42697,543.4887,642.72908,27957.45995,55.53,138.68
27/01/2021,31005.85,3750.77,161.89357,275.15336,551.13533,649.14253,27807.70135,55.81,131.57
26/01/2021,32017.04,3849.62,164.22514,275.32967,552.09877,#N/A,28079.68795,55.91,137.47
25/01/2021,32701.29,3855.36,163.1212,277.69814,559.29599,662.31662,27819.01047,55.88,138.57
24/01/2021,31932.47,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
23/01/2021,32366.47,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
22/01/2021,33322.33,3841.47,164.71685,275.80628,556.42549,669.60848,28174.51319,55.41,140.15
21/01/2021,31217,3853.07,165.37693,277.7099,560.39369,680.02132,28508.19012,56.1,141.24
20/01/2021,34913.07,3851.85,164.79746,275.32104,554.16923,682.77128,28486.48773,56.08,143.24
19/01/2021,36489.64,3798.91,163.84125,275.63978,550.43539,675.23668,28071.43763,55.9,139
18/01/2021,36234.13,#N/A,163.50685,272.34532,553.87876,663.50342,28030.28765,54.75,#N/A
17/01/2021,36533.95,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
16/01/2021,35935.02,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
15/01/2021,36261.52,3768.25,163.51644,274.72479,550.29055,670.48165,28049.57175,55.1,137.51
